2010-09-10_15:14:47.00000_-0700	NaN	NaN	NaN	44.922159	NaN	88.571658	0.317246	-1.610914	0.748340	0.314305	-24.072208	NaN	44.329761	48.487403	27.187135	35.678647	26.321828	NaN	25.489068
2010-09-10_15:14:47.01000_-0700	NaN	NaN	NaN	45.007337	NaN	89.998195	0.220577	-0.480494	0.875491	0.513000	-23.021604	NaN	44.032256	48.267636	27.664868	36.379508	30.405051	NaN	25.489068
2010-09-10_15:14:47.02000_-0700	NaN	NaN	NaN	45.046377	NaN	90.053062	0.322472	-1.022190	0.828463	0.507719	-23.185403	NaN	44.250756	47.730900	27.183929	36.601378	31.798726	NaN	25.492290
2010-09-10_15:14:47.03000_-0700	NaN	NaN	NaN	45.099613	NaN	88.215024	0.278056	-1.578691	0.836301	0.516555	-23.179915	NaN	44.942804	48.794605	27.193548	36.764953	31.418881	NaN	25.489068
2010-09-10_15:14:47.04000_-0700	NaN	NaN	NaN	45.046377	NaN	84.676116	0.363404	-2.574993	1.006997	0.527757	-23.096721	NaN	44.712226	48.490474	26.639877	36.761809	30.948042	NaN	25.489068
2010-09-10_15:14:47.05000_-0700	NaN	NaN	NaN	45.188340	NaN	85.087617	0.244091	-4.121696	1.019189	0.512464	-23.136432	NaN	43.728376	48.267636	27.507812	35.993762	30.248888	NaN	25.489068
2010-09-10_15:14:47.06000_-0700	NaN	NaN	NaN	45.170595	NaN	89.614128	0.359920	-3.933583	1.166371	0.360931	-23.590018	NaN	44.256949	47.359925	27.740173	36.530577	30.323790	NaN	25.489068
2010-09-10_15:14:47.07000_-0700	NaN	NaN	NaN	45.184791	NaN	90.327396	0.253671	-3.375342	1.372773	0.320225	-23.844436	NaN	44.029158	48.038553	27.111742	36.684744	29.307657	NaN	25.485847
2010-09-10_15:14:47.08000_-0700	NaN	NaN	NaN	45.245126	NaN	90.190229	0.218835	-2.543641	1.919697	0.333033	-23.985446	NaN	43.573267	43.497245	26.403769	36.530577	29.229404	NaN	25.495512
2010-09-10_15:14:47.09000_-0700	NaN	NaN	NaN	45.301911	NaN	90.629163	0.286765	-1.025674	0.603771	0.256066	-24.143652	NaN	43.801263	47.812443	28.132524	36.222099	24.510679	NaN	25.492290
2010-09-10_15:14:47.10000_-0700	NaN	NaN	NaN	45.379991	NaN	89.394660	0.350340	-0.768760	0.818012	0.499992	-23.240792	NaN	43.947007	48.559615	27.105329	36.909619	29.926848	NaN	25.489068
2010-09-10_15:14:47.11000_-0700	NaN	NaN	NaN	45.521954	NaN	86.486720	0.326826	-1.295651	0.842397	0.523880	-23.160185	NaN	44.174836	48.258418	26.790800	36.370070	31.409347	NaN	25.489068
2010-09-10_15:14:47.12000_-0700	NaN	NaN	NaN	45.521954	NaN	88.242457	0.237124	-2.104711	0.683023	0.516738	-23.127252	NaN	43.497245	48.716287	27.347501	36.067788	31.882914	NaN	25.489068
2010-09-10_15:14:47.13000_-0700	NaN	NaN	NaN	45.454522	NaN	91.616766	0.336406	-3.043533	0.791885	0.521520	-23.165968	NaN	44.177933	47.884749	27.658462	36.064640	33.589025	NaN	25.492290
2010-09-10_15:14:47.14000_-0700	NaN	NaN	NaN	45.518405	NaN	81.877909	0.208384	-4.237524	-0.598936	0.355846	-23.517819	NaN	43.804363	47.740127	27.664868	36.687888	29.310849	NaN	25.485847
2010-09-10_15:14:47.15000_-0700	NaN	NaN	NaN	45.749095	NaN	62.235600	0.309408	-4.352482	-0.753955	0.365738	-23.562926	NaN	44.784972	47.809368	27.972422	36.527432	30.476745	NaN	25.492290
2010-09-10_15:14:47.16000_-0700	NaN	NaN	NaN	45.951393	NaN	50.987912	0.297216	-2.566284	-1.693649	0.312845	-24.063989	NaN	43.877239	47.058024	26.875868	36.453476	28.681277	NaN	25.482625
2010-09-10_15:14:47.17000_-0700	NaN	NaN	NaN	46.143044	NaN	45.583536	0.181387	-1.114505	0.297216	0.311432	-24.478048	NaN	43.880339	48.267636	27.272133	35.684948	27.350706	NaN	25.492290
2010-09-10_15:14:47.18000_-0700	NaN	NaN	NaN	46.416323	NaN	43.087098	0.331181	0.281540	0.360791	0.471386	-23.749637	NaN	44.563607	48.644097	26.957713	36.687888	30.248888	NaN	25.489068
2010-09-10_15:14:47.19000_-0700	NaN	NaN	NaN	46.710897	NaN	42.812765	0.312021	0.323343	0.399111	0.500653	-23.485845	NaN	45.009333	49.236663	27.890750	36.601378	30.473560	NaN	25.495512
2010-09-10_15:14:47.20000_-0700	NaN	NaN	NaN	47.080001	NaN	45.226902	0.304183	-0.181777	0.312892	0.505207	-23.552825	NaN	43.877239	48.415182	27.268928	36.607667	32.349675	NaN	25.485847
2010-09-10_15:14:47.21000_-0700	NaN	NaN	NaN	47.463302	NaN	48.162274	0.229286	-1.002160	0.399111	0.515012	-23.514720	NaN	44.022961	48.559615	27.105329	37.986953	31.565136	NaN	25.489068
2010-09-10_15:14:47.22000_-0700	NaN	NaN	NaN	47.846602	NaN	42.264097	0.247575	-2.281502	0.378209	0.509967	-23.606142	NaN	43.953204	48.189238	27.268928	36.067788	36.453476	NaN	25.489068
2010-09-10_15:14:47.23000_-0700	NaN	NaN	NaN	48.361219	NaN	38.807491	0.237124	-2.741333	0.376467	0.357249	-24.073441	NaN	44.408753	47.208997	26.875868	36.144949	29.385897	NaN	25.492290
2010-09-10_15:14:47.24000_-0700	NaN	NaN	NaN	48.709029	NaN	35.954420	0.246704	-2.154352	0.395627	0.368263	-24.302939	NaN	44.557417	47.583157	27.422857	37.297790	28.364583	NaN	25.489068
2010-09-10_15:14:47.25000_-0700	NaN	NaN	NaN	49.092329	NaN	33.320816	0.275443	-1.300876	0.270218	0.311536	-24.491924	NaN	44.487734	47.363003	26.800426	35.839379	29.076054	NaN	25.485847
2010-09-10_15:14:47.26000_-0700	NaN	NaN	NaN	49.635338	NaN	35.213719	0.314634	-0.283672	0.312021	0.260603	-24.533836	NaN	43.113861	47.432295	27.187135	36.758666	27.344296	NaN	25.482625
2010-09-10_15:14:47.27000_-0700	NaN	NaN	NaN	50.196092	NaN	39.465892	0.259767	0.298087	0.237124	0.469753	-23.556339	NaN	44.939711	47.963194	27.426061	35.913428	30.636017	NaN	25.492290
2010-09-10_15:14:47.28000_-0700	NaN	NaN	NaN	50.671668	NaN	41.852596	0.271089	0.364275	0.392144	0.475418	-23.650990	NaN	44.253852	48.863704	26.951298	36.450330	29.930035	NaN	25.489068
2010-09-10_15:14:47.29000_-0700	NaN	NaN	NaN	51.047870	NaN	35.488053	0.310279	0.283282	0.366888	0.501840	-23.642955	NaN	44.105099	48.565756	27.740173	36.530577	31.649365	NaN	25.489068
2010-09-10_15:14:47.30000_-0700	NaN	NaN	NaN	51.704449	NaN	30.632345	0.220577	-0.358569	0.376467	0.504577	-23.699783	NaN	44.098904	49.086285	27.498201	38.217505	31.253508	NaN	25.495512
2010-09-10_15:14:47.31000_-0700	NaN	NaN	NaN	52.329085	NaN	28.849176	0.271089	-1.758966	0.318988	0.514423	-23.706931	NaN	44.791159	48.719356	26.879076	36.302383	34.757338	NaN	25.492290
2010-09-10_15:14:47.32000_-0700	NaN	NaN	NaN	52.719483	NaN	29.150943	0.263251	-2.561929	0.379080	0.362217	-24.221238	NaN	43.722176	48.261491	27.579940	35.137747	28.756424	NaN	25.498734
2010-09-10_15:14:47.33000_-0700	NaN	NaN	NaN	53.312178	NaN	31.373046	0.280669	-1.866086	0.356437	0.308559	-24.525994	NaN	44.411849	48.794605	27.664868	37.381039	29.076054	NaN	25.489068
