date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 16:52:44.000,,,,51.246618,,9.014849,-0.145199,0.337277,0.397369,-0.838981,3.520099,,24.778931,26.041115,25.647042,25.015846,26.670955,,24.976813
2010-09-03 16:52:44.010,,,,51.253716,,3.583042,3.897511,0.247575,0.50536,0.229461,4.099465,,24.936887,25.883525,26.513573,26.434863,27.14279,,24.97037
2010-09-03 16:52:44.020,,,,51.267912,,-1.217797,2.304635,0.256284,-0.125169,23.613507,1.842622,,22.958635,25.568189,25.094791,24.46286,26.670955,,24.973592
2010-09-03 16:52:44.030,,,,51.243069,,-27.060023,0.988708,0.390402,0.333793,22.792298,2.187258,,23.044385,26.519987,25.811135,23.994806,27.306369,,24.973592
2010-09-03 16:52:44.040,,,,51.257265,,-40.612102,0.271089,0.423496,0.433947,2.363973,7.050028,,23.915677,25.811135,25.653468,25.732308,26.834695,,24.976813
2010-09-03 16:52:44.050,,,,51.182735,,-43.21827,0.453977,0.317246,-0.075528,-1.928376,9.19288,,24.624141,26.123101,26.123101,24.782149,27.538831,,24.97037
2010-09-03 16:52:44.060,,,,51.157891,,-29.501592,0.732664,0.353824,-0.039821,-1.945382,5.950598,,24.788587,26.444486,26.365764,24.86757,27.859266,,24.973592
2010-09-03 16:52:44.070,,,,51.04787,,-37.182932,1.278716,0.352953,-0.095558,-2.02392,3.413503,,24.46286,25.883525,26.828285,25.015846,27.064183,,24.967148
2010-09-03 16:52:44.080,,,,51.104655,,-39.624501,1.726358,0.357308,-0.295864,-2.046815,4.94788,,24.307967,25.965538,26.910135,24.861134,28.323541,,24.976813
2010-09-03 16:52:44.090,,,,51.00883,,-37.759033,2.732246,0.346857,-0.280188,-1.969388,7.48739,,25.259074,26.28382,26.12631,26.205072,27.46349,,24.980035
2010-09-03 16:52:44.100,,,,50.937849,,-37.649299,3.283526,0.312021,-0.203549,23.448176,4.565804,,23.602257,26.365764,24.946541,23.998031,26.680573,,24.973592
2010-09-03 16:52:44.110,,,,51.00883,,-38.39,2.029431,0.248446,0.148293,23.610786,2.694572,,23.202922,26.598684,24.785368,23.915677,27.46349,,24.976813
2010-09-03 16:52:44.120,,,,50.96979,,-38.005933,0.282411,0.278927,0.042043,9.128144,4.577951,,24.545118,26.044326,26.201863,25.019063,27.695876,,24.976813
2010-09-03 16:52:44.130,,,,50.873965,,-40.776702,0.643833,0.338148,-0.091204,-1.925951,6.358514,,24.86757,25.971959,26.8379,26.601891,27.702274,,24.973592
2010-09-03 16:52:44.140,,,,50.746198,,-43.245704,2.612933,0.314634,-0.059851,-1.973479,6.320619,,24.545118,26.359347,26.51678,25.807923,26.988768,,24.973592
2010-09-03 16:52:44.150,,,,50.682315,,-53.039411,2.720924,0.266734,-0.160875,-1.996151,8.57727,,26.047536,25.889948,26.834695,24.864352,27.699075,,24.967148
2010-09-03 16:52:44.160,,,,50.653923,,-63.546386,4.054274,0.370371,-0.551036,-0.94482,10.397334,,26.208281,26.208281,26.287029,26.208281,27.388137,,24.973592
2010-09-03 16:52:44.170,,,,50.561647,,-75.397594,4.226712,0.357308,-0.716506,23.142012,5.859615,,23.994806,26.205072,26.12631,25.101225,27.46349,,24.967148
2010-09-03 16:52:44.180,,,,50.31676,,-84.587766,3.523024,0.399111,-0.938584,23.342949,3.145213,,23.041155,26.044326,25.17694,24.782149,26.988768,,24.976813
2010-09-03 16:52:44.190,,,,50.245779,,-91.062037,2.646898,0.325955,-1.244268,23.466546,-1.196747,,23.437398,26.359347,25.492536,25.413656,27.774379,,24.973592
2010-09-03 16:52:44.200,,,,50.206739,,-98.551341,1.568725,0.278927,-0.895911,22.830094,1.267485,,21.929898,26.044326,25.492536,23.83331,28.009811,,24.967148
2010-09-03 16:52:44.210,,,,50.093169,,-103.736244,1.202948,0.283282,-1.043963,-1.877316,5.692922,,24.073922,26.28382,26.519987,24.469302,26.677367,,24.980035
2010-09-03 16:52:44.220,,,,49.862479,,-107.522047,2.021592,0.356437,-1.327874,-1.947166,7.397082,,24.222446,25.801499,26.82508,25.880314,27.53243,,24.973592
2010-09-03 16:52:44.230,,,,49.674378,,-109.030881,3.060575,0.300699,-1.453283,-1.952099,8.861354,,25.098008,26.51678,26.674161,25.571402,28.166702,,24.973592
