date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 16:12:27.000,,,,41.869945,,14.282055,-1.009998,0.362533,0.453106,-0.735947,3.410278,,34.742638,25.998241,25.288611,30.780417,28.591231,,24.696523
2010-09-03 16:12:27.010,,,,42.168068,,15.077623,-2.791845,0.385176,0.327697,-1.055328,3.726101,,33.428632,26.237757,24.89713,31.563042,28.202449,,24.690079
2010-09-03 16:12:27.020,,,,42.31713,,20.948364,-3.45111,0.452235,0.345115,-24.299886,-0.497748,,34.284469,26.319707,26.319707,31.64409,27.734855,,24.693301
2010-09-03 16:12:27.030,,,,42.66849,,23.115601,-2.547124,0.341632,0.319859,-24.650511,-0.993756,,33.825871,25.616978,25.932283,31.650433,28.525629,,24.690079
2010-09-03 16:12:27.040,,,,42.913377,,20.481997,-1.468959,0.285023,0.060332,-24.887039,-0.995828,,34.20386,26.00145,25.607344,31.718782,27.574625,,24.696523
2010-09-03 16:12:27.050,,,,43.154714,,19.357229,0.332052,0.255413,0.35992,-18.023109,0.383834,,34.971562,25.67977,26.860932,31.011209,27.254004,,24.696523
2010-09-03 16:12:27.060,,,,43.381856,,20.317397,0.309408,0.381693,0.366888,-3.463912,3.935024,,35.283972,26.077024,25.604133,31.326166,28.747932,,24.690079
2010-09-03 16:12:27.070,,,,43.587703,,19.960763,-0.374245,0.334664,0.329439,-0.779247,4.777609,,35.212972,25.768236,25.768236,31.254587,28.048765,,24.690079
2010-09-03 16:12:27.080,,,,43.839688,,19.274929,-0.95339,0.384305,0.345115,-0.751275,4.163611,,35.212972,26.08344,24.97931,31.566214,28.048765,,24.686858
2010-09-03 16:12:27.090,,,,43.942612,,19.192629,-1.904405,0.368629,0.409561,-0.72175,3.985251,,34.513607,26.631342,25.686191,32.107912,28.516054,,24.696523
