date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 11:19:51.000,,,,20.291365,,-9.091172,0.342502,0.273702,0.366888,-0.587988,2.875277,,26.119132,32.923594,25.251882,27.220627,28.397992,,23.617244
2010-09-03 11:19:51.010,,,,19.900961,,-4.784134,0.318988,-0.558874,0.270218,-1.007427,-1.174492,,25.327582,33.075744,26.037155,26.273444,28.786622,,23.620465
2010-09-03 11:19:51.020,,,,19.595735,,3.967109,0.321601,-0.147812,0.328568,-0.812671,-1.204826,,25.097238,33.625227,25.17617,26.59471,30.044645,,23.623687
2010-09-03 11:19:51.030,,,,19.347296,,23.060734,0.371242,-0.020661,0.421754,-0.78227,-1.222554,,25.242262,32.37016,25.951962,26.896586,29.95381,,23.614022
2010-09-03 11:19:51.040,,,,19.240822,,23.143034,0.288507,-0.139974,0.800594,-0.269099,-1.214769,,24.850735,33.305456,25.561019,27.449947,30.191352,,23.620465
2010-09-03 11:19:51.050,,,,19.194684,,24.926203,0.370371,-0.367277,2.056428,-0.167633,-1.26075,,25.330788,28.554756,24.778169,26.591512,30.43195,,23.617244
2010-09-03 11:19:51.060,,,,19.120152,,27.395207,0.348599,-0.396017,0.393014,1.949102,-21.005467,,25.951962,32.059048,26.109529,27.053842,23.186036,,23.617244
2010-09-03 11:19:51.070,,,,19.148545,,23.636835,0.485329,0.399111,0.429592,-1.190244,-1.662016,,25.32117,33.53506,26.267044,28.623566,29.015196,,23.620465
2010-09-03 11:19:51.080,,,,19.418279,,19.028028,0.325955,0.312892,0.640349,-1.019417,-1.300746,,25.17617,33.159687,25.728327,27.145227,29.184481,,23.620465
2010-09-03 11:19:51.090,,,,19.361493,,16.751059,0.265864,0.394756,0.596804,-0.805913,-1.271328,,25.248675,32.920438,26.194694,27.217433,28.786622,,23.617244
2010-09-03 11:19:51.100,,,,19.418279,,16.037791,0.227544,0.216223,0.73876,-0.800208,-1.251141,,25.557815,32.603363,25.63667,26.739278,29.875662,,23.617244
2010-09-03 11:19:51.110,,,,19.411181,,16.065224,0.331181,0.054236,0.976515,-0.715309,-1.235391,,26.037155,33.153378,25.958365,26.981611,29.725682,,23.63013
2010-09-03 11:19:51.120,,,,19.41473,,16.257258,0.305925,-0.089462,1.206432,-0.500664,-1.197803,,25.803951,33.38936,26.197894,27.377776,30.04147,,23.626909
2010-09-03 11:19:51.130,,,,19.49636,,16.312125,0.292861,-0.238385,1.443316,-0.135019,-1.212376,,25.330788,33.38936,26.040356,26.434104,29.024741,,23.620465
2010-09-03 11:19:51.140,,,,19.436025,,16.257258,0.336406,-0.444787,0.394756,0.251566,-1.957352,,25.728327,33.159687,26.122332,27.616594,29.419223,,23.614022
2010-09-03 11:19:51.150,,,,19.329551,,16.229825,0.33989,0.342502,0.373855,-0.756446,-2.278563,,24.695961,33.618924,26.902977,26.902977,29.569299,,23.623687
2010-09-03 11:19:51.160,,,,19.460868,,16.312125,0.375596,0.359049,0.393014,-0.713919,-1.692262,,25.011876,33.075744,26.273444,27.767234,28.94326,,23.617244
2010-09-03 11:19:51.170,,,,19.357944,,16.037791,0.327697,0.312021,0.47662,-0.779062,-1.307341,,25.646282,33.466944,25.646282,27.534874,28.633118,,23.617244
2010-09-03 11:19:51.180,,,,19.499909,,16.174958,0.245833,0.323343,0.547163,-0.745244,-1.27912,,25.488561,33.156533,25.882766,27.69192,28.711468,,23.623687
2010-09-03 11:19:51.190,,,,19.432475,,16.010358,0.324214,0.183128,0.795369,-0.664698,-1.252371,,24.68954,32.681072,26.188293,27.5253,29.406507,,23.620465
2010-09-03 11:19:51.200,,,,19.425377,,16.010358,0.386918,0.051623,1.045316,-0.643638,-1.226374,,25.728327,32.92675,25.807154,27.06662,29.340988,,23.620465
2010-09-03 11:19:51.210,,,,19.450221,,16.257258,0.274573,-0.013694,1.286555,-0.023425,-1.169623,,25.40327,33.383054,26.585117,26.585117,30.191352,,23.620465
2010-09-03 11:19:51.220,,,,19.365042,,16.284691,0.319859,-0.217483,1.944082,0.013055,-1.233934,,25.643078,28.629934,24.616949,27.138839,29.021559,,23.617244
2010-09-03 11:19:51.230,,,,19.418279,,16.147525,0.308537,-0.635513,0.428721,1.662198,-8.870647,,25.327582,31.909743,26.273444,26.824331,24.063497,,23.614022
2010-09-03 11:19:51.240,,,,19.482163,,16.174958,0.274573,0.237124,0.501006,-0.694366,-1.717678,,25.330788,33.38936,25.803951,26.670197,29.650674,,23.617244
2010-09-03 11:19:51.250,,,,19.404082,,16.229825,0.446139,0.28154,0.539325,-0.801531,-1.580072,,25.564224,32.998097,26.273444,27.845725,28.864947,,23.623687
2010-09-03 11:19:51.260,,,,19.436025,,16.394425,0.295474,0.258896,0.580257,-0.736422,-1.289837,,25.169755,32.920438,26.037155,26.902977,28.629934,,23.623687
2010-09-03 11:19:51.270,,,,19.063366,,16.421858,0.433947,0.251058,0.833688,-0.773861,-1.266875,,25.248675,33.231,25.958365,27.296015,29.725682,,23.617244
2010-09-03 11:19:51.280,,,,19.148545,,16.449292,0.256284,-0.795758,0.914681,-1.054188,-1.162151,,25.166548,32.83961,26.11273,27.528491,29.48791,,23.614022
2010-09-03 11:19:51.290,,,,19.148545,,24.130636,0.318117,-1.064864,1.255202,-0.975649,-1.151769,,25.015085,33.544516,25.803951,27.534874,28.711468,,23.617244
2010-09-03 11:19:51.300,,,,19.446672,,26.709373,0.358179,-1.683199,1.584402,-0.197761,-1.872725,,26.191493,34.313266,26.663802,27.135645,33.305456,,23.620465
2010-09-03 11:19:51.310,,,,19.464418,,26.627073,0.395627,-1.546468,0.348599,2.939626,-25.001567,,25.169755,32.998097,25.485356,26.194694,26.667,,23.626909
2010-09-03 11:19:51.320,,,,19.446672,,28.273075,0.396498,0.211868,0.396498,-0.225049,-10.311375,,25.643078,33.153378,26.588314,27.060231,28.786622,,23.617244
2010-09-03 11:19:51.330,,,,19.460868,,25.392571,0.371242,0.099522,0.496651,-1.257303,-1.255099,,25.800748,33.231,25.643078,27.060231,29.17812,,23.617244
2010-09-03 11:19:51.340,,,,19.546048,,27.532374,0.312892,-0.12691,0.33031,-1.186763,-1.226694,,24.929708,32.761926,25.40327,28.077935,28.940078,,23.620465
2010-09-03 11:19:51.350,,,,19.549597,,22.7864,0.312892,-0.361181,0.439172,-1.286892,-1.205728,,24.929708,33.150224,26.348982,27.21424,30.269449,,23.614022
2010-09-03 11:19:51.360,,,,19.595735,,15.13249,0.245833,-0.5641,0.366888,-1.213884,-1.197989,,25.564224,33.851531,26.667,27.453139,29.256381,,23.614022
2010-09-03 11:19:51.370,,,,19.719955,,10.00245,0.315505,-0.854979,0.327697,-1.145949,-1.171188,,24.857154,33.466944,25.646282,26.040356,30.588053,,23.626909
2010-09-03 11:19:51.380,,,,19.609932,,12.27942,0.359049,-2.590669,0.438301,-5.2e-05,-2.490024,,25.643078,33.929042,26.037155,26.430905,32.065371,,23.617244
2010-09-03 11:19:51.390,,,,19.620579,,22.402333,0.309408,-2.157835,0.362533,2.879083,-24.980676,,25.800748,32.29872,25.406476,27.374584,28.081123,,23.620465
2010-09-03 11:19:51.400,,,,19.932903,,29.013776,0.237124,-0.902007,0.442655,2.495717,-24.564979,,25.172963,31.912906,26.35538,26.984806,25.961567,,23.620465
2010-09-03 11:19:51.410,,,,20.128105,,24.926203,0.283282,0.279798,1.011351,-1.207184,-1.823618,,25.72192,32.687387,26.273444,27.217433,29.647496,,23.6108
2010-09-03 11:19:51.420,,,,20.266521,,27.779274,0.269347,0.109973,1.036607,-1.345864,-1.245356,,25.324376,32.528799,26.663802,27.449947,29.800678,,23.614022
2010-09-03 11:19:51.430,,,,19.918706,,29.013776,0.442655,-0.124298,0.812787,-1.36889,-1.212449,,25.008668,33.460639,25.482151,26.427706,28.940078,,23.614022
2010-09-03 11:19:51.440,,,,20.014533,,30.385445,0.28154,-0.886331,0.688248,-1.464656,-1.165878,,26.033953,33.460639,25.955163,27.371391,29.566121,,23.617244
2010-09-03 11:19:51.450,,,,20.287816,,30.988979,0.386918,-1.467217,0.649929,-1.586903,-1.141717,,26.115931,33.153378,26.273444,26.667,31.130852,,23.620465
2010-09-03 11:19:51.460,,,,20.31266,,32.278348,0.275443,-2.43565,0.791014,-1.500772,-1.585658,,25.72192,33.075744,26.352181,27.374584,31.520454,,23.620465
2010-09-03 11:19:51.470,,,,20.223931,,34.226117,0.259767,-2.608958,0.963452,1.993206,-24.819749,,25.72192,32.765083,25.090823,27.217433,29.491088,,23.620465
2010-09-03 11:19:51.480,,,,20.167145,,34.637618,0.342502,-1.32352,0.511456,2.65236,-24.96494,,25.491767,32.460542,25.964769,27.616594,27.22382,,23.623687
2010-09-03 11:19:51.490,,,,20.128105,,35.570353,0.266734,0.400852,0.717859,-0.591141,-17.037409,,25.561019,33.150224,26.663802,27.057037,29.018378,,23.620465
