date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 09:07:08.000,,,,38.764489,,19.357229,0.035947,0.339019,0.399111,-0.722956,1.682661,,25.731243,23.677142,22.726081,27.698015,25.100158,,22.518634
2010-09-03 09:07:08.010,,,,39.034221,,18.095294,-0.318507,0.275443,0.355566,-0.68386,1.690658,,25.737636,24.316533,22.57382,25.895274,24.553679,,22.525078
2010-09-03 09:07:08.020,,,,38.963239,,16.257258,-0.913328,0.411303,0.393014,-0.656856,1.694716,,25.816461,24.15837,23.049743,24.948659,25.422202,,22.525078
2010-09-03 09:07:08.030,,,,39.101653,,16.174958,-1.458508,0.406949,0.386918,-0.633211,1.707586,,25.895274,23.76273,23.049743,27.075903,24.474644,,22.512191
2010-09-03 09:07:08.040,,,,39.286206,,17.65636,-2.427812,0.355566,0.381693,-0.834559,1.701805,,25.333715,24.385979,21.928841,25.096958,24.860083,,22.515413
2010-09-03 09:07:08.050,,,,39.644665,,19.247495,-3.376213,0.318117,0.347728,-24.296274,-0.075372,,23.838675,23.996946,23.601171,26.443406,26.679495,,22.528299
2010-09-03 09:07:08.060,,,,39.66241,,18.973162,-2.22141,0.473137,0.35034,-24.661249,-0.100968,,24.787504,23.442768,23.363547,27.072716,25.103359,,22.518634
2010-09-03 09:07:08.070,,,,40.148636,,16.586458,-0.825368,0.306796,0.284152,-24.715063,-0.098002,,25.17909,23.756311,23.439556,27.069529,24.863285,,22.521856
2010-09-03 09:07:08.080,,,,40.279952,,15.708591,0.193579,0.325085,0.310279,-4.668939,1.378783,,25.267606,24.477848,22.338897,26.056054,24.714914,,22.528299
2010-09-03 09:07:08.090,,,,40.542585,,16.915659,0.166581,0.3695,0.280669,-0.779773,1.679009,,25.813266,24.076061,23.046529,25.734439,25.103359,,22.521856
2010-09-03 09:07:08.100,,,,40.492898,,17.793527,-0.314153,0.443526,0.372984,-0.711248,1.689338,,25.652403,24.151956,22.726081,26.361492,24.942256,,22.521856
2010-09-03 09:07:08.110,,,,40.95073,,18.671395,-1.438478,0.419141,0.293732,-0.650695,1.704464,,25.264407,24.474644,21.700043,26.525306,26.367876,,22.528299
