date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 17:04:34.000,,,,64.424297,,4.899844,0.004595,0.351211,0.298958,-0.678558,3.67701,,29.514419,26.060654,25.981869,28.653307,29.357968,,24.828614
2010-09-03 17:04:34.010,,,,65.158952,,1.662706,-0.787049,0.396498,0.32073,-25.093925,1.940723,,31.54686,25.906281,27.008267,28.57814,27.793846,,24.828614
2010-09-03 17:04:34.020,,,,65.645172,,-1.272664,0.386047,0.385176,0.361662,-9.697707,5.984357,,30.614518,26.696878,26.460799,29.67719,28.34618,,24.828614
2010-09-03 17:04:34.030,,,,66.340787,,-3.247866,0.341632,0.267605,0.29199,-9.635321,7.581253,,30.530118,25.981869,27.005064,29.279723,28.182958,,24.828614
2010-09-03 17:04:34.040,,,,66.979617,,-5.195635,0.3695,0.313763,0.351211,-9.310662,8.368345,,30.761029,26.057445,26.214978,29.354781,29.120007,,24.835057
2010-09-03 17:04:34.050,,,,67.497779,,-5.634568,0.293732,0.313763,0.312021,-8.579257,7.352549,,30.60816,26.375665,26.533093,28.966617,28.182958,,24.828614
2010-09-03 17:04:34.060,,,,67.799448,,-5.332801,0.33031,0.276314,0.390402,-8.682271,8.200258,,29.592626,26.375665,26.533093,30.373995,28.104522,,24.835057
2010-09-03 17:04:34.070,,,,68.335355,,-6.375269,0.348599,0.265864,0.307667,-8.074962,7.47858,,29.67082,25.903071,25.981869,29.357968,28.496575,,24.828614
2010-09-03 17:04:34.080,,,,68.519906,,-3.7691,0.178774,0.328568,0.472266,-0.538526,9.174337,,29.201466,25.745435,26.139427,29.82717,28.41819,,24.831835
2010-09-03 17:04:34.090,,,,69.055813,,-2.150531,-0.896781,0.332052,0.152647,-2.496938,1.532845,,31.309974,25.114369,26.296932,29.044913,28.574948,,24.82217
2010-09-03 17:04:34.100,,,,69.318443,,-0.970897,-0.247094,0.304183,0.363404,-9.995498,1.169972,,31.540514,26.136218,26.923231,30.604981,28.022877,,24.828614
2010-09-03 17:04:34.110,,,,69.545582,,2.485707,0.413045,0.168323,0.412174,-6.623905,1.692472,,30.370815,26.529887,26.136218,29.667635,27.865939,,24.828614
2010-09-03 17:04:34.120,,,,69.868545,,4.79011,0.237124,0.329439,0.290249,-5.495445,4.597656,,30.061599,26.769137,26.847792,30.061599,29.514419,,24.831835
2010-09-03 17:04:34.130,,,,70.042449,,6.134345,0.303312,0.285023,0.267605,-4.598045,6.961999,,30.523759,26.447972,26.841384,29.508047,27.941218,,24.828614
2010-09-03 17:04:34.140,,,,70.195058,,3.171542,0.312021,0.277185,0.396498,-3.677764,1.446345,,30.052052,26.1298,25.89344,30.208278,28.643731,,24.835057
2010-09-03 17:04:34.150,,,,70.319275,,1.004306,0.316376,0.363404,0.419141,-2.874837,1.511729,,29.905326,26.139427,26.375665,29.67082,29.123196,,24.828614
2010-09-03 17:04:34.160,,,,70.48608,,-0.641696,0.206643,0.286765,0.34947,-0.930753,1.672772,,29.749001,26.533093,26.060654,29.514419,28.339792,,24.828614
2010-09-03 17:04:34.170,,,,70.610297,,-1.08063,-0.063335,0.240608,0.285023,-0.566727,1.619069,,29.749001,25.824259,25.666597,29.67082,27.476569,,24.828614
2010-09-03 17:04:34.180,,,,70.688376,,-1.464697,-0.260157,0.251929,0.338148,-0.82637,1.904615,,29.82717,26.375665,26.060654,28.888309,28.182958,,24.831835
2010-09-03 17:04:34.190,,,,70.734514,,-2.177965,0.292861,0.294603,0.394756,-7.327217,0.297147,,29.67082,26.218186,27.005064,29.044913,27.712148,,24.82217
2010-09-03 17:04:34.200,,,,70.794847,,-2.232831,0.270218,0.30157,0.309408,-1.800562,2.345231,,29.67082,26.139427,26.926434,29.514419,29.514419,,24.825392
2010-09-03 17:04:34.210,,,,70.830338,,-2.040798,0.360791,0.270218,0.420012,-1.933405,2.592158,,30.377176,26.536299,27.165486,29.126384,28.57814,,24.828614
2010-09-03 17:04:34.220,,,,70.780651,,-2.534598,0.33989,0.382564,0.386918,-0.634898,1.637911,,30.061599,26.060654,26.533093,28.888309,28.731654,,24.835057
2010-09-03 17:04:34.230,,,,70.794847,,-3.988567,0.306796,0.290249,0.408691,-1.945606,3.206533,,30.523759,26.054236,26.290517,29.820801,27.941218,,24.835057
2010-09-03 17:04:34.240,,,,70.787749,,-6.375269,0.60203,0.331181,0.353824,-1.927486,3.214839,,30.373995,25.745435,26.847792,28.574948,28.496575,,24.825392
2010-09-03 17:04:34.250,,,,70.766455,,-7.253137,0.733535,0.196192,0.010691,-1.290226,2.783586,,31.072973,26.529887,26.372458,29.511233,28.258187,,24.825392
2010-09-03 17:04:34.260,,,,70.794847,,-8.131005,1.071443,0.277185,0.185741,-1.200761,2.103115,,30.913849,25.581322,26.684058,29.038534,29.116818,,24.825392
2010-09-03 17:04:34.270,,,,70.734514,,-7.993838,1.220366,0.308537,0.290249,19.171577,0.329701,,28.258187,26.608581,24.953255,28.885118,29.041723,,24.831835
2010-09-03 17:04:34.280,,,,70.730965,,-8.871705,0.309408,0.318117,0.28154,-0.875783,1.765423,,29.511233,25.978659,25.663385,28.650115,29.120007,,24.835057
2010-09-03 17:04:34.290,,,,70.773553,,-8.844272,0.34947,0.297216,0.298087,-1.000169,1.678217,,31.079325,25.985079,26.457592,30.611339,28.656499,,24.835057
2010-09-03 17:04:34.300,,,,70.752259,,-8.707105,0.297216,0.254542,0.393885,-1.889057,1.612064,,30.523759,26.369251,25.975449,29.116818,27.941218,,24.825392
2010-09-03 17:04:34.310,,,,70.730965,,-9.475239,0.382564,0.250187,0.426108,-1.99459,1.612579,,29.983469,26.769137,25.824259,30.764207,28.966617,,24.831835
2010-09-03 17:04:34.320,,,,70.695474,,-10.737174,0.870266,0.280669,0.436559,-2.037268,1.611512,,29.67082,26.139427,25.666597,30.139717,28.41819,,24.835057
2010-09-03 17:04:34.330,,,,70.738063,,-12.355742,1.216883,0.354695,0.247575,-1.830143,2.452307,,30.679833,25.581322,26.52668,30.055234,28.176568,,24.835057
2010-09-03 17:04:34.340,,,,70.70967,,-14.934478,1.593981,0.294603,0.305925,-1.222155,1.580134,,30.061599,26.533093,26.454385,29.67082,27.476569,,24.828614
2010-09-03 17:04:34.350,,,,70.659984,,-15.592879,2.069492,0.372113,0.138713,9.297706,0.100348,,28.888309,26.060654,26.060654,29.983469,29.357968,,24.835057
2010-09-03 17:04:34.360,,,,70.702572,,-14.742445,0.247575,0.234511,0.356437,14.865597,1.440074,,30.064782,26.063864,26.614993,28.813178,28.499768,,24.828614
2010-09-03 17:04:34.370,,,,70.677729,,-14.413244,0.276314,0.276314,0.313763,-0.111728,2.372537,,29.973919,26.1298,26.995455,28.800415,28.643731,,24.828614
