date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 16:55:43.000,,,,37.30936,,1.114039,0.356437,0.214481,0.436559,-1.16478,3.019769,,26.698338,26.619658,25.359008,27.562964,27.7985,,24.918822
2010-09-03 16:55:43.010,,,,37.291615,,0.729972,1.061863,0.345115,0.246704,-1.200761,4.406206,,26.852454,26.065324,25.119048,25.671271,27.559764,,24.922044
2010-09-03 16:55:43.020,,,,37.128356,,1.059172,1.128922,0.426108,0.421754,15.300907,2.308953,,24.651642,26.465466,25.519986,26.386747,27.644688,,24.928487
2010-09-03 16:55:43.030,,,,37.291615,,0.044138,0.268476,0.255413,0.363404,-0.494092,5.605127,,26.62607,26.153723,26.389955,27.804896,27.490826,,24.928487
2010-09-03 16:55:43.040,,,,37.366146,,-0.83373,0.288507,0.3695,0.278927,-0.472031,5.532377,,27.255139,26.23248,26.311224,27.17655,29.919511,,24.922044
2010-09-03 16:55:43.050,,,,37.266771,,-1.24523,0.267605,0.267605,0.34947,-0.580064,5.727736,,26.156933,25.999381,25.841777,27.258341,28.749065,,24.925266
2010-09-03 16:55:43.060,,,,37.408735,,-2.397432,0.312892,0.341632,0.361662,-1.946961,5.632606,,26.783415,26.389955,25.917375,27.255139,27.412277,,24.925266
2010-09-03 16:55:43.070,,,,37.3484,,-3.138132,0.38866,0.278056,0.289378,-1.99478,5.183055,,26.47188,26.314432,25.526413,26.865272,27.886579,,24.928487
2010-09-03 16:55:43.080,,,,37.330655,,-3.906267,0.581999,0.360791,0.394756,-1.736695,5.29333,,26.704749,26.074954,26.62607,27.569363,28.745873,,24.925266
2010-09-03 16:55:43.090,,,,37.227731,,-4.3452,0.943421,0.384305,0.278056,-1.197843,4.187307,,27.418678,25.687333,25.766167,27.261543,29.065503,,24.928487
2010-09-03 16:55:43.100,,,,37.327106,,-4.400067,1.289167,0.296345,0.312021,-0.686337,3.997196,,27.958657,26.858863,26.465466,27.330513,27.251937,,24.922044
2010-09-03 16:55:43.110,,,,37.206437,,-4.317767,0.35992,0.244962,0.37908,12.384884,3.090171,,26.308016,27.094746,26.544171,28.037117,28.429225,,24.918822
2010-09-03 16:55:43.120,,,,37.337753,,-4.701834,0.365146,0.341632,0.333793,-1.431194,5.028838,,27.097949,26.311224,26.23248,27.961854,28.11876,,24.918822
