date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 16:18:01.000,,,,36.386595,,-38.8015,3.843515,0.197934,0.318988,23.041642,1.645452,,37.956388,26.1298,24.946821,33.787659,28.722079,,24.828614
2010-09-03 16:18:01.010,,,,35.879074,,-25.002521,2.457042,0.342502,0.345986,23.366386,0.59822,,37.956388,25.814627,25.735801,33.63258,27.30985,,24.828614
2010-09-03 16:18:01.020,,,,35.424789,,-23.905187,0.865911,0.383435,0.340761,19.871852,3.108123,,38.042649,26.218186,25.666597,34.494368,29.123196,,24.828614
2010-09-03 16:18:01.030,,,,34.920817,,-31.20246,1.259557,0.413916,0.360791,-1.922638,8.149104,,36.808218,25.978659,27.001861,34.568624,28.179763,,24.828614
2010-09-03 16:18:01.040,,,,34.455884,,-34.659063,2.781017,0.296345,0.312892,-1.735893,10.00046,,36.885264,25.89986,26.214978,33.638898,28.571755,,24.828614
2010-09-03 16:18:01.050,,,,33.84189,,-33.753763,4.046436,0.338148,0.35034,22.938382,8.224005,,37.73198,25.821048,26.293724,34.026499,28.336598,,24.82217
2010-09-03 16:18:01.060,,,,33.415997,,-30.900693,3.880093,0.255413,0.380822,23.091826,6.246136,,37.655065,26.293724,26.057445,34.95549,27.394817,,24.828614
2010-09-03 16:18:01.070,,,,32.667136,,-28.102491,3.658013,0.316376,0.436559,23.215467,7.295198,,38.110111,25.656962,25.341475,34.252601,27.388417,,24.825392
2010-09-03 16:18:01.080,,,,32.41515,,-26.70339,2.741826,0.303312,0.298958,23.453162,7.914747,,38.727655,26.841384,25.265785,33.092577,28.646923,,24.82217
2010-09-03 16:18:01.090,,,,31.715976,,-27.883024,2.311602,0.332923,0.403465,23.497763,7.434393,,37.799484,28.170178,26.598965,34.326894,27.856348,,24.825392
2010-09-03 16:18:01.100,,,,31.336221,,-29.940526,1.411093,0.400852,0.258026,23.417181,7.409131,,37.802617,26.208561,24.946821,34.09767,28.251798,,24.828614
2010-09-03 16:18:01.110,,,,30.715127,,-30.928127,0.813657,0.312892,0.384305,-1.870017,9.377777,,37.193328,25.426793,26.451179,34.95549,28.101327,,24.828614
2010-09-03 16:18:01.120,,,,30.204056,,-30.516626,1.923181,0.296345,0.356437,-1.898934,9.902907,,37.033045,25.656962,26.83818,34.639716,27.231271,,24.825392
2010-09-03 16:18:01.130,,,,29.522627,,-27.169757,3.759038,0.359049,0.325085,1.008631,8.981932,,38.420543,25.975449,26.841384,34.100826,28.490189,,24.828614
