date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 12:26:52.000,,,,59.306553,,-5.085901,0.325955,0.34947,0.410432,-2.731239,-6.027451,,25.800228,31.909229,25.721399,27.059712,28.551054,,24.177824
2010-09-03 12:26:52.010,,,,59.452064,,-2.863799,0.368629,3.77994,0.338148,-2.178902,-2.509878,,25.488045,31.211454,25.409164,26.905658,28.240663,,24.177824
2010-09-03 12:26:52.020,,,,59.491104,,-18.116748,0.32073,2.500587,0.440043,-2.168112,-2.430191,,25.648973,31.83773,26.043045,27.066109,26.830212,,24.177824
2010-09-03 12:26:52.030,,,,59.554987,,-54.822579,0.424367,3.079735,0.110844,-2.210474,-2.111287,,25.731021,31.217795,25.888662,27.069307,26.36127,,24.174603
2010-09-03 12:26:52.040,,,,59.523046,,-64.122486,0.334664,4.02205,-0.787049,-0.08924,22.745331,,25.882249,31.445213,26.197378,28.554242,29.571964,,24.184268
2010-09-03 12:26:52.050,,,,59.480457,,-86.288634,0.397369,3.938444,-1.848668,-0.563389,22.856511,,25.803434,31.367306,25.093513,26.905658,29.337296,,24.181046
2010-09-03 12:26:52.060,,,,59.487555,,-105.711446,0.331181,3.631886,-2.434779,-0.406426,22.82682,,25.172446,31.445213,25.803434,27.220112,30.040958,,24.177824
2010-09-03 12:26:52.070,,,,59.331396,,-115.340552,0.261509,3.099766,-2.625505,-0.517224,22.998348,,26.203786,31.918728,27.069307,25.888662,33.317569,,24.177824
2010-09-03 12:26:52.080,,,,59.260415,,-120.141388,0.293732,1.975435,-1.517729,-1.716201,15.828341,,25.879043,30.896425,25.800228,27.374065,33.152866,,24.174603
2010-09-03 12:26:52.090,,,,59.161041,,-121.430755,0.29112,2.15484,-1.570853,-4.123632,-2.453939,,25.257786,31.529446,25.888662,26.912056,29.108883,,24.174603
