date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 10:58:19.000,,,,37.497462,,13.431621,0.354695,-0.25319,0.905102,0.234827,-1.160349,,25.167809,26.192752,25.641134,26.271502,27.922269,,23.691343
2010-09-03 10:58:19.010,,,,37.490364,,13.212154,0.268476,-0.303702,1.377128,0.207683,-1.221902,,24.529551,28.229682,25.398118,26.501278,28.778324,,23.691343
2010-09-03 10:58:19.020,,,,37.472619,,13.184721,0.406949,-0.638997,0.386918,-0.001309,-4.778162,,24.2101,26.970085,25.868011,26.025606,23.18086,,23.691343
2010-09-03 10:58:19.030,,,,37.504561,,13.459054,0.272831,0.29199,0.370371,0.321836,-1.693275,,25.243522,27.133706,24.769801,26.819195,27.055098,,23.694565
2010-09-03 10:58:19.040,,,,37.50811,,13.376754,0.298087,0.312021,0.337277,0.326329,-1.298309,,24.608577,27.28769,24.687591,25.792397,28.151253,,23.694565
2010-09-03 10:58:19.050,,,,37.479717,,13.102421,0.26238,0.274573,0.395627,0.329181,-1.262354,,25.404531,27.451203,24.851997,26.192752,28.471262,,23.691343
2010-09-03 10:58:19.060,,,,37.504561,,13.404188,0.28154,0.176161,0.471395,0.337488,-1.242001,,25.473795,27.52017,25.158186,25.946815,26.812802,,23.691343
2010-09-03 10:58:19.070,,,,37.515208,,13.349321,0.267605,0.085588,0.642091,0.375621,-1.223637,,25.562279,27.136901,25.167809,25.87762,28.392873,,23.694565
2010-09-03 10:58:19.080,,,,37.256124,,13.074987,0.325085,-0.015436,0.885071,0.36118,-1.208013,,25.477,26.973281,24.924551,26.34384,27.83741,,23.697787
2010-09-03 10:58:19.090,,,,37.476168,,13.129854,0.267605,-0.115589,1.047058,0.315288,-1.204283,,25.088876,27.451203,24.93097,26.192752,28.236056,,23.694565
2010-09-03 10:58:19.100,,,,37.515208,,13.404188,0.390402,-0.522297,1.20469,0.234069,-1.363356,,25.716772,26.976476,24.927761,25.559074,27.91908,,23.688122
2010-09-03 10:58:19.110,,,,37.447775,,11.511285,0.356437,0.577644,0.362533,0.17566,1.115251,,25.398118,26.579978,26.265102,26.34384,27.209107,,23.691343
2010-09-03 10:58:19.120,,,,37.46907,,6.875046,0.244962,0.413916,0.382564,0.397497,-1.07189,,25.32243,27.44801,25.559074,26.504477,27.997546,,23.694565
2010-09-03 10:58:19.130,,,,37.369695,,3.912242,0.295474,0.32073,0.364275,0.39032,-1.196373,,24.855207,26.746929,25.565484,25.72318,28.709537,,23.6849
2010-09-03 10:58:19.140,,,,37.394539,,3.198975,0.335535,0.298958,0.368629,0.39396,-1.354733,,24.611789,28.389687,25.795601,26.268302,27.683603,,23.6849
2010-09-03 10:58:19.150,,,,37.344851,,3.281275,0.462686,0.285023,0.559356,0.392143,-1.565748,,25.63793,27.44801,25.401324,25.95322,27.212301,,23.688122
2010-09-03 10:58:19.160,,,,37.234829,,4.268876,0.389531,0.42785,0.81627,0.37334,-1.7389,,24.769801,27.526554,25.243522,26.504477,26.976476,,23.697787
2010-09-03 10:58:19.170,,,,37.217084,,5.942312,0.343373,0.359049,1.197723,0.376186,-2.241496,,24.374672,26.976476,25.006721,25.795601,27.997546,,23.691343
2010-09-03 10:58:19.180,,,,37.305811,,7.39628,0.258026,0.479233,1.605303,0.307588,-2.309988,,25.792397,29.24809,25.161394,25.950018,26.737338,,23.697787
2010-09-03 10:58:19.190,,,,37.284517,,8.877682,0.319859,0.504489,0.336406,0.31913,-2.153378,,24.924551,26.815998,24.845578,25.634725,27.130511,,23.688122
2010-09-03 10:58:19.200,,,,37.238378,,9.234316,0.396498,0.26238,0.273702,0.3937,-1.525904,,24.526339,27.677221,25.63152,25.710364,27.755727,,23.691343
