date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-03 16:19:20.000,,,,59.608223,,21.469599,-3.081852,0.323343,0.279798,-7.87115,2.591364,,39.222329,26.089538,25.064373,33.903073,27.740932,,24.854388
2010-09-03 16:19:20.010,,,,60.058954,,18.342194,-2.928575,0.2528,0.416529,-24.402794,1.753099,,38.221386,25.692293,26.873424,34.674397,28.208519,,24.857609
2010-09-03 16:19:20.020,,,,60.495489,,14.611256,-2.278889,0.267605,0.364275,-24.594278,2.640175,,39.449188,25.849946,26.480039,34.442181,27.973184,,24.854388
2010-09-03 16:19:20.030,,,,60.953318,,15.406824,-1.453283,0.334664,0.392144,-24.870159,3.003529,,39.295878,26.637432,26.243852,33.899915,26.952062,,24.854388
2010-09-03 16:19:20.040,,,,61.336616,,18.863428,-0.483977,0.313763,0.377338,-24.820695,3.324842,,39.139397,26.240643,26.161888,34.051753,28.048446,,24.857609
2010-09-03 16:19:20.050,,,,61.908015,,22.265166,0.353824,0.324214,0.457461,-8.811075,7.672833,,39.528947,26.40453,25.064373,33.825558,27.191101,,24.854388
2010-09-03 16:19:20.060,,,,62.341,,21.469599,0.072525,0.452235,0.33031,-1.37843,10.264734,,38.985992,25.136879,25.767915,35.367237,27.577503,,24.857609
2010-09-03 16:19:20.070,,,,62.674612,,18.945728,-0.903749,0.420012,0.346857,-1.983624,8.944849,,39.752545,26.398115,25.215804,34.59385,28.675651,,24.854388
2010-09-03 16:19:20.080,,,,63.135989,,18.479361,-1.973206,0.389531,0.367758,-2.244822,9.009676,,39.525825,25.928753,25.455715,33.667331,27.894714,,24.860831
2010-09-03 16:19:20.090,,,,63.583171,,17.90326,-3.355312,0.386047,0.319859,-23.253674,4.075738,,38.45183,26.165097,26.637432,34.054909,28.678843,,24.857609
2010-09-03 16:19:20.100,,,,64.165216,,16.366992,0.267605,0.344244,0.366888,-6.416531,7.101827,,42.886293,25.928753,26.086329,34.983847,27.973184,,24.857609
2010-09-03 16:19:20.110,,,,64.481082,,4.37861,-0.470043,0.295474,0.413916,-0.747602,7.552765,,39.292755,25.373615,25.531374,34.439026,27.263284,,24.860831
2010-09-03 16:19:20.120,,,,64.93891,,0.263605,-1.525567,0.367758,0.339019,-8.024976,6.203272,,38.295083,25.531374,26.161888,34.051753,28.126891,,24.860831
2010-09-03 16:19:20.130,,,,65.350601,,-5.799169,0.094297,0.344244,0.362533,-18.858915,4.338818,,39.372539,26.243852,26.165097,33.899915,27.345059,,24.857609
2010-09-03 16:19:20.140,,,,65.627427,,-6.978803,0.270218,0.27196,0.352953,-3.224113,8.394225,,39.302125,26.879832,25.856368,34.758082,28.371733,,24.857609
2010-09-03 16:19:20.150,,,,65.872312,,-10.956641,0.296345,0.383435,0.342502,-3.369853,8.706215,,38.985992,25.531374,26.004338,34.284154,27.891516,,24.854388
2010-09-03 16:19:20.160,,,,66.117197,,-14.907045,0.342502,0.244091,0.326826,-3.109425,9.224842,,39.915073,25.619872,25.698717,33.751189,28.606872,,24.864053
