date,Desired Position,Actuator X Position,Actuator Y Position,Actuator Z Position,Desired Load,Measured Load,Motor X Current,Motor Y Current,Motor Z Current,Motor X Voltage,Motor Y Voltage,Motor Z Voltage,Motor X Temperature,Motor Y Temperature,Motor Z Temperature,Nut X Temperature,Nut Y Temperature,Nut Z Temperature,Ambient Temperature
2010-09-10 15:11:18.000,,,,45.553896,,12.27942,0.306796,0.153518,0.157002,0.450458,-22.970759,,50.78707,34.875829,26.291371,39.725291,30.290401,,25.37953
2010-09-10 15:11:18.010,,,,45.553896,,12.416586,0.3695,-0.047659,0.028109,0.359996,-23.499317,,50.487169,34.798468,26.055091,38.03722,29.430675,,25.37953
2010-09-10 15:11:18.020,,,,45.560994,,12.745787,0.305054,-0.260157,-0.23403,0.363833,-23.57186,,50.112048,39.95504,25.739867,37.344988,28.882778,,25.37953
2010-09-10 15:11:18.030,,,,45.596485,,12.498886,0.293732,0.040302,0.323343,0.327569,-23.616033,,50.415225,35.033669,26.137076,37.425089,30.683861,,25.389195
2010-09-10 15:11:18.040,,,,45.571641,,12.251986,0.24322,0.297216,0.299829,0.444059,-23.300876,,50.793183,34.804779,25.43087,36.658073,29.906181,,25.37953
2010-09-10 15:11:18.050,,,,45.582289,,12.44402,0.290249,0.313763,0.298958,0.458965,-23.337505,,50.124292,35.584134,26.619067,37.742228,29.286963,,25.37953
2010-09-10 15:11:18.060,,,,45.553896,,12.27942,0.237995,0.333793,0.245833,0.443969,-23.578929,,50.115109,34.646865,27.081335,39.115238,29.433866,,25.382751
2010-09-10 15:11:18.070,,,,45.585838,,12.306853,0.280669,0.3695,0.41827,0.447888,-23.702636,,50.940011,35.110993,27.002718,38.11721,31.073823,,25.37953
2010-09-10 15:11:18.080,,,,45.521954,,12.114819,0.259767,0.338148,0.352082,0.45299,-23.805228,,49.805631,34.86952,26.521115,37.646492,28.798067,,25.373086
2010-09-10 15:11:18.090,,,,45.543249,,12.27942,0.308537,0.348599,0.064687,0.450506,-24.090219,,50.262129,34.798468,25.345545,37.421951,29.039384,,25.376308
2010-09-10 15:11:18.100,,,,45.585838,,12.27942,0.32073,0.325955,-0.045046,0.359918,-24.344458,,49.595615,34.575781,26.930502,37.739091,28.89236,,25.37953
2010-09-10 15:11:18.110,,,,45.57519,,12.52632,0.363404,0.51494,0.365146,0.380837,-24.849603,,50.187094,34.798468,25.976304,37.883474,28.334255,,25.382751
2010-09-10 15:11:18.120,,,,45.514856,,11.813052,0.274573,0.404336,0.324214,0.533842,-13.109044,,50.262129,34.411478,27.313904,37.498901,29.352442,,25.382751
2010-09-10 15:11:18.130,,,,45.42258,,11.236952,0.345115,0.33031,0.406949,0.461136,-23.337839,,50.187094,35.417017,27.156733,39.188799,29.195938,,25.37953
2010-09-10 15:11:18.140,,,,45.582289,,11.236952,0.315505,0.273702,0.396498,0.444056,-23.535385,,50.112048,34.643709,26.60623,38.344569,29.117667,,25.37953
2010-09-10 15:11:18.150,,,,45.482914,,10.990051,0.286765,0.39824,0.361662,0.460134,-23.590414,,50.340213,34.414636,27.159939,37.271153,29.277388,,25.376308
2010-09-10 15:11:18.160,,,,45.419031,,10.578551,0.35034,0.381693,0.314634,0.450056,-24.356635,,50.187094,34.566311,26.370105,38.26775,29.430675,,25.37953
2010-09-10 15:11:18.170,,,,45.550347,,10.468817,0.255413,0.425238,0.200546,0.44661,-24.546516,,50.187094,34.566311,26.763581,36.882962,28.412654,,25.37953
2010-09-10 15:11:18.180,,,,45.582289,,9.975017,0.264993,0.589837,0.021142,0.370668,-24.872925,,50.193215,34.495215,26.612648,37.351266,28.419048,,25.382751
2010-09-10 15:11:18.190,,,,45.504209,,9.782983,0.29199,0.776209,-0.269737,0.364853,-24.902765,,50.418284,33.255001,26.455247,37.889746,28.967474,,25.382751
2010-09-10 15:11:18.200,,,,45.38354,,10.00245,0.333793,1.070572,0.361662,0.363685,-21.613611,,51.014937,35.806364,26.530744,37.04016,35.960758,,25.382751
2010-09-10 15:11:18.210,,,,45.479365,,9.700683,0.325085,0.366017,0.366017,0.449889,-23.367854,,49.814819,34.956333,26.609439,38.270883,29.355633,,25.373086
2010-09-10 15:11:18.220,,,,45.518405,,9.590949,0.222319,0.322472,0.342502,0.450614,-23.382836,,50.340213,35.497432,26.845445,38.501304,29.12086,,25.373086
2010-09-10 15:11:18.230,,,,45.5397,,9.590949,0.257155,0.340761,0.280669,0.455274,-23.463386,,50.418284,34.727406,26.769998,37.735954,29.906181,,25.37953
2010-09-10 15:11:18.240,,,,45.511307,,8.850248,0.315505,0.428721,0.30157,0.448052,-24.36107,,50.637141,34.024183,26.60623,37.57584,29.821649,,25.385973
2010-09-10 15:11:18.250,,,,45.440325,,8.383881,0.258026,0.445268,0.381693,0.457756,-24.461888,,50.115109,34.72425,26.688121,37.732818,28.729316,,25.389195
2010-09-10 15:11:18.260,,,,45.525503,,7.944947,0.274573,0.561968,0.236253,0.446336,-24.720333,,50.790127,34.492058,26.452037,39.345268,28.337453,,25.382751
2010-09-10 15:11:18.270,,,,45.443874,,7.56088,0.186612,0.667347,-0.047659,0.363854,-25.014589,,50.187094,35.803215,26.527535,37.806584,28.020532,,25.373086
2010-09-10 15:11:18.280,,,,45.419031,,7.341413,0.289378,1.504279,0.382564,0.482581,-24.043074,,50.78707,35.95761,26.842237,37.806584,23.844125,,25.376308
2010-09-10 15:11:18.290,,,,45.475816,,6.628146,0.355566,0.309408,0.342502,0.481771,-8.145456,,50.487169,34.488901,26.370105,37.960353,28.804456,,25.37953
2010-09-10 15:11:18.300,,,,45.465169,,5.311344,0.312021,0.353824,0.379951,0.462876,-23.087686,,50.115109,34.337202,26.294582,37.11717,29.824837,,25.376308
2010-09-10 15:11:18.310,,,,45.348049,,3.775076,0.335535,0.340761,0.361662,0.442964,-23.313084,,50.340213,34.259756,26.137076,37.963489,28.885972,,25.37953
2010-09-10 15:11:18.320,,,,45.42258,,2.238807,0.198805,0.428721,0.309408,0.449702,-24.244851,,50.56216,35.030515,26.448826,38.805236,29.195938,,25.376308
2010-09-10 15:11:18.330,,,,45.273518,,1.498106,0.253671,0.531487,0.384305,0.459516,-24.345755,,50.11817,35.42332,26.376527,36.735143,29.984324,,25.385973
2010-09-10 15:11:18.340,,,,45.234478,,1.306073,0.318117,0.803207,0.273702,0.443683,-24.577661,,50.108987,34.485743,26.60302,37.572702,28.095783,,25.37953
2010-09-10 15:11:18.350,,,,45.284166,,0.510505,0.315505,1.004384,0.295474,0.502389,-24.86025,,50.265189,34.956333,26.688121,38.347702,28.650969,,25.37953
2010-09-10 15:11:18.360,,,,45.159948,,-0.257629,0.342502,1.664524,0.162227,0.411267,-24.825821,,49.808694,34.795313,26.760373,37.495763,27.781904,,25.373086
2010-09-10 15:11:18.370,,,,45.117359,,-1.546997,0.286765,1.35971,0.375596,0.212297,-2.290054,,50.262129,35.648772,26.842237,37.498901,35.417017,,25.37953
2010-09-10 15:11:18.380,,,,45.411933,,-1.40983,0.30157,0.304183,0.335535,0.458173,-22.774918,,50.040053,35.188305,25.743083,37.271153,29.746668,,25.382751
2010-09-10 15:11:18.390,,,,45.245126,,-1.24523,0.256284,0.259767,0.370371,0.445002,-23.037098,,50.418284,34.417794,25.903933,40.037844,29.124052,,25.37953
2010-09-10 15:11:18.400,,,,45.092515,,-1.766464,0.298958,0.372984,0.288507,0.461914,-23.928036,,50.187094,34.024183,26.842237,38.190918,28.804456,,25.376308
2010-09-10 15:11:18.410,,,,45.291264,,-2.040798,0.298958,0.487942,0.278056,0.456721,-24.18118,,50.487169,34.798468,26.920881,36.805915,27.942069,,25.382751
2010-09-10 15:11:18.420,,,,45.234478,,-2.589465,0.362533,0.69957,0.225802,0.451029,-24.341127,,50.108987,34.950024,26.28816,38.264616,29.036191,,25.382751
2010-09-10 15:11:18.430,,,,45.156399,,-3.083266,0.300699,0.919036,0.14568,0.452807,-24.531286,,50.190155,35.265605,25.900719,38.270883,27.866794,,25.385973
2010-09-10 15:11:18.440,,,,45.174144,,-2.891232,0.319859,1.431124,0.066428,0.365808,-24.879386,,49.814819,34.801623,26.766789,38.11721,28.964281,,25.37953
2010-09-10 15:11:18.450,,,,45.103162,,-1.519564,0.231899,2.108682,0.090814,0.345791,-8.639552,,50.112048,36.034789,26.527535,37.421951,32.860451,,25.382751
2010-09-10 15:11:18.460,,,,45.017984,,-2.040798,0.278927,0.35034,0.325085,0.140934,-5.24517,,50.56216,34.334044,25.187724,37.883474,29.274197,,25.37953
2010-09-10 15:11:18.470,,,,45.057024,,-4.729267,0.328568,0.360791,0.347728,0.454505,-22.203336,,51.092908,34.107986,26.927295,37.582115,29.515275,,25.382751
2010-09-10 15:11:18.480,,,,45.039279,,-7.03367,0.27196,0.263251,0.260638,0.448175,-22.523873,,49.517419,34.650022,26.533954,37.582115,28.967474,,25.376308
