2010-09-03_09:15:23.00000_-0700	NaN	NaN	NaN	48.368317	NaN	-1.684164	0.566323	0.390402	0.349470	19.164817	0.344830	NaN	31.883213	24.669029	22.848309	30.246003	26.246601	NaN	22.644282
2010-09-03_09:15:23.01000_-0700	NaN	NaN	NaN	48.425102	NaN	-2.123098	0.338148	0.423496	0.383435	-0.694965	5.570298	NaN	32.508614	24.356091	23.010127	30.171069	26.013494	NaN	22.641060
2010-09-03_09:15:23.02000_-0700	NaN	NaN	NaN	48.485437	NaN	-2.589465	0.382564	0.326826	0.364275	-0.872959	6.106726	NaN	32.819438	23.485611	23.643999	30.249170	26.092274	NaN	22.637838
2010-09-03_09:15:23.03000_-0700	NaN	NaN	NaN	48.375415	NaN	-3.439899	0.374726	0.360791	0.351211	-1.176734	6.146109	NaN	31.649664	23.640788	23.323956	30.167902	26.246601	NaN	22.644282
2010-09-03_09:15:23.04000_-0700	NaN	NaN	NaN	48.307983	NaN	-3.769100	0.432205	0.333793	0.445268	-1.952943	6.817492	NaN	31.422322	24.122054	22.934049	29.548984	25.228176	NaN	22.641060
2010-09-03_09:15:23.05000_-0700	NaN	NaN	NaN	48.591909	NaN	-4.372634	0.471395	0.323343	0.317246	-1.966423	6.247691	NaN	31.895838	25.076719	23.257570	28.850955	26.416842	NaN	22.641060
2010-09-03_09:15:23.06000_-0700	NaN	NaN	NaN	48.265394	NaN	-4.345200	0.756178	0.386918	0.119553	-1.551813	6.460695	NaN	32.430877	24.039738	23.802334	30.092956	25.855895	NaN	22.637838
2010-09-03_09:15:23.07000_-0700	NaN	NaN	NaN	48.378964	NaN	-5.058468	3.317491	0.358179	-0.020661	23.390766	2.311748	NaN	32.897113	24.039738	21.819316	30.717506	26.171041	NaN	22.644282
2010-09-03_09:15:23.08000_-0700	NaN	NaN	NaN	48.425102	NaN	-7.609771	1.429382	0.319859	0.403465	23.601951	2.772165	NaN	34.754479	24.748032	23.006912	29.855372	24.905999	NaN	22.641060
2010-09-03_09:15:23.09000_-0700	NaN	NaN	NaN	48.254746	NaN	-17.677814	0.374726	0.379080	0.338148	1.978972	5.712404	NaN	32.272212	24.036530	23.086193	30.011662	26.404072	NaN	22.644282
2010-09-03_09:15:23.10000_-0700	NaN	NaN	NaN	48.446397	NaN	-28.678591	0.383435	0.238866	0.368629	1.660115	5.850115	NaN	32.200746	24.201148	22.537382	31.032641	25.385983	NaN	22.644282
2010-09-03_09:15:23.11000_-0700	NaN	NaN	NaN	48.418004	NaN	-38.828934	0.395627	0.416529	0.122166	-1.915492	6.480603	NaN	32.356281	23.963826	23.568023	29.861712	25.228176	NaN	22.644282
2010-09-03_09:15:23.12000_-0700	NaN	NaN	NaN	48.272492	NaN	-44.699672	1.208174	0.361662	-0.097300	-1.996392	6.802016	NaN	31.263326	24.039738	23.168675	30.092956	24.672233	NaN	22.647503
2010-09-03_09:15:23.13000_-0700	NaN	NaN	NaN	48.315081	NaN	-45.303205	2.172258	0.324214	-0.161746	-2.039470	8.098281	NaN	31.808533	23.960617	23.327169	29.702202	25.777075	NaN	22.647503
2010-09-03_09:15:23.14000_-0700	NaN	NaN	NaN	48.244099	NaN	-48.595208	3.098024	0.455719	-0.274092	-1.947762	6.989398	NaN	32.511766	24.438352	23.963826	30.876681	26.331729	NaN	22.647503
2010-09-03_09:15:23.15000_-0700	NaN	NaN	NaN	47.924682	NaN	-51.667744	4.440083	0.438301	-0.394275	22.545605	3.440479	NaN	33.440492	23.960617	22.534164	30.405332	24.830225	NaN	22.641060
2010-09-03_09:15:23.16000_-0700	NaN	NaN	NaN	47.935329	NaN	-53.725245	2.709603	0.325955	-0.651189	23.525892	3.155682	NaN	32.583187	23.482399	23.323956	29.229705	25.063913	NaN	22.637838
2010-09-03_09:15:23.17000_-0700	NaN	NaN	NaN	47.850151	NaN	-54.301346	1.090603	0.382564	-0.007598	19.957225	3.517685	NaN	32.197591	24.277023	22.613524	30.249170	26.249795	NaN	22.641060
2010-09-03_09:15:23.18000_-0700	NaN	NaN	NaN	47.782719	NaN	-52.957111	0.745727	0.363404	-0.077269	-1.877280	6.861173	NaN	31.341251	24.672233	23.247929	30.717506	26.013494	NaN	22.647503
2010-09-03_09:15:23.19000_-0700	NaN	NaN	NaN	47.715286	NaN	-52.161544	1.133277	0.271089	-0.064206	-1.873487	7.222128	NaN	31.811690	24.675437	23.409609	30.330424	24.912404	NaN	22.641060
2010-09-03_09:15:23.20000_-0700	NaN	NaN	NaN	47.928231	NaN	-50.158909	1.479894	0.392144	0.270218	-1.954123	7.160323	NaN	30.870355	24.115638	23.482399	29.699032	25.379584	NaN	22.644282
2010-09-03_09:15:23.21000_-0700	NaN	NaN	NaN	47.722385	NaN	-43.245704	2.045107	0.387789	0.411303	-1.937881	6.988030	NaN	31.808533	24.356091	23.643999	30.327257	25.855895	NaN	22.641060
2010-09-03_09:15:23.22000_-0700	NaN	NaN	NaN	47.615912	NaN	-34.220130	2.599869	0.286765	0.348599	-1.985272	6.871112	NaN	31.500220	24.754439	23.330383	30.954667	25.543738	NaN	22.650725
