2010-09-03_10:00:14.00000_-0700	NaN	NaN	NaN	44.936355	NaN	31.016412	0.321601	0.307667	0.375596	-1.087225	-17.527850	NaN	26.525608	34.099770	25.580247	27.233401	29.272281	NaN	23.639796
2010-09-03_10:00:14.01000_-0700	NaN	NaN	NaN	45.504209	NaN	29.205810	0.385176	0.298087	0.435688	-2.145937	-10.552486	NaN	25.267916	34.722344	25.188999	28.257110	28.962352	NaN	23.636574
2010-09-03_10:00:14.02000_-0700	NaN	NaN	NaN	46.072062	NaN	26.078405	0.328568	0.413916	0.385176	-2.559061	-9.558362	NaN	25.346819	33.715378	25.110069	27.472291	28.805721	NaN	23.639796
2010-09-03_10:00:14.03000_-0700	NaN	NaN	NaN	46.593777	NaN	24.432403	0.368629	-0.112976	0.291990	-3.597518	-1.231797	NaN	25.432121	33.799212	24.721644	27.714253	29.203564	NaN	23.639796
2010-09-03_10:00:14.04000_-0700	NaN	NaN	NaN	47.037412	NaN	24.843903	0.317246	-1.222496	0.388660	-3.231088	-1.251170	NaN	26.141538	34.728634	25.116485	28.263484	31.779373	NaN	23.636574
2010-09-03_10:00:14.05000_-0700	NaN	NaN	NaN	47.544931	NaN	26.489906	0.283282	-2.667307	0.399982	0.686459	-20.562798	NaN	25.895576	32.470020	25.106861	27.154809	27.940148	NaN	23.646239
2010-09-03_10:00:14.06000_-0700	NaN	NaN	NaN	48.169569	NaN	26.544772	0.353824	-2.033298	0.438301	1.094586	-24.928916	NaN	26.062766	33.333837	25.195414	27.242981	27.635740	NaN	23.643017
2010-09-03_10:00:14.07000_-0700	NaN	NaN	NaN	48.669989	NaN	27.834141	0.327697	-1.376644	0.354695	0.761990	-25.166929	NaN	25.586656	29.122113	24.560405	27.082593	27.318366	NaN	23.643017
2010-09-03_10:00:14.08000_-0700	NaN	NaN	NaN	49.113623	NaN	28.821742	0.349470	-0.290639	0.433947	-0.035784	-24.966274	NaN	25.593065	32.249395	25.040751	26.774442	27.324752	NaN	23.646239
2010-09-03_10:00:14.09000_-0700	NaN	NaN	NaN	49.670828	NaN	26.078405	0.410432	0.263251	0.391273	-3.287448	-10.785500	NaN	25.744344	33.485859	25.350025	28.338708	29.591544	NaN	23.639796
2010-09-03_10:00:14.10000_-0700	NaN	NaN	NaN	50.306113	NaN	14.528956	0.323343	0.312021	0.261509	-2.760522	-9.050926	NaN	25.665507	32.709490	25.507792	28.181873	27.946526	NaN	23.643017
