2010-09-03_10:57:16.00000_-0700	NaN	NaN	NaN	38.824824	NaN	1.223773	0.303312	0.296345	0.346857	-1.188549	-1.623784	NaN	25.322430	26.347040	24.690802	25.243522	26.819195	NaN	23.694565
2010-09-03_10:57:16.01000_-0700	NaN	NaN	NaN	38.913551	NaN	1.114039	0.293732	0.266734	0.413045	-1.589526	-1.643113	NaN	25.647543	26.277903	25.253144	25.805211	26.592771	NaN	23.694565
2010-09-03_10:57:16.02000_-0700	NaN	NaN	NaN	38.665115	NaN	0.757405	0.333793	0.395627	0.315505	-1.742613	-1.686840	NaN	25.009930	26.271502	25.088876	25.009930	27.765298	NaN	23.697787
2010-09-03_10:57:16.03000_-0700	NaN	NaN	NaN	38.679311	NaN	0.455638	0.391273	0.298958	0.391273	-1.876485	-1.742840	NaN	25.398118	26.343840	25.713568	24.687591	26.422566	NaN	23.701009
2010-09-03_10:57:16.04000_-0700	NaN	NaN	NaN	38.704155	NaN	0.592805	0.332923	0.464428	0.347728	-2.016240	-1.773561	NaN	25.641134	26.901038	25.246730	25.719976	26.979672	NaN	23.701009
2010-09-03_10:57:16.05000_-0700	NaN	NaN	NaN	38.668664	NaN	0.263605	0.278927	0.307667	0.340761	-1.841363	-1.742053	NaN	25.407737	25.486617	24.460149	25.565484	25.959625	NaN	23.701009
2010-09-03_10:57:16.06000_-0700	NaN	NaN	NaN	38.888708	NaN	-0.449663	0.227544	0.315505	-0.026757	-1.531726	-1.644892	NaN	24.694013	25.167809	25.009930	26.507676	27.136901	NaN	23.701009
2010-09-03_10:57:16.07000_-0700	NaN	NaN	NaN	38.785784	NaN	-0.751430	0.335535	0.247575	0.338148	-1.660696	-1.379166	NaN	24.308461	25.966030	24.940598	25.729588	27.539322	NaN	23.694565
2010-09-03_10:57:16.08000_-0700	NaN	NaN	NaN	38.966788	NaN	-0.833730	0.345986	0.340761	0.361662	-2.338785	-2.054478	NaN	25.407737	25.486617	25.407737	25.880823	26.982868	NaN	23.697787
2010-09-03_10:57:16.09000_-0700	NaN	NaN	NaN	38.881610	NaN	-1.272664	0.285023	0.393014	0.311150	-2.419495	-1.777216	NaN	25.092084	25.959625	24.855207	25.959625	26.825588	NaN	23.701009
2010-09-03_10:57:16.10000_-0700	NaN	NaN	NaN	38.778686	NaN	-1.354964	0.343373	0.375596	0.374726	-2.294662	-1.779241	NaN	25.092084	26.117190	25.013138	24.776222	26.117190	NaN	23.694565
2010-09-03_10:57:16.11000_-0700	NaN	NaN	NaN	38.966788	NaN	-1.492131	0.269347	0.432205	0.326826	-2.391989	-2.328385	NaN	25.417355	25.732792	24.706857	26.048020	27.149679	NaN	23.701009
2010-09-03_10:57:16.12000_-0700	NaN	NaN	NaN	38.849668	NaN	-1.985931	0.318117	0.455719	0.339890	-2.277762	-2.321401	NaN	25.407737	26.274703	24.934179	26.038414	26.117190	NaN	23.694565
2010-09-03_10:57:16.13000_-0700	NaN	NaN	NaN	38.920650	NaN	-3.220432	0.252800	0.423496	0.314634	-2.106774	-2.345503	NaN	25.410943	26.907431	24.858417	25.095293	26.435363	NaN	23.701009
2010-09-03_10:57:16.14000_-0700	NaN	NaN	NaN	38.831922	NaN	-4.866434	0.401723	0.635994	0.103006	-1.501477	-2.240152	NaN	24.697224	25.802008	24.539187	25.407737	25.880823	NaN	23.704230
2010-09-03_10:57:16.15000_-0700	NaN	NaN	NaN	38.842570	NaN	-7.061103	0.390402	0.998288	-0.143457	-1.432404	-2.260605	NaN	25.167809	30.036369	25.325637	25.325637	25.956422	NaN	23.701009
2010-09-03_10:57:16.16000_-0700	NaN	NaN	NaN	38.739646	NaN	-8.131005	0.337277	1.184660	0.394756	-0.401855	7.978640	NaN	25.726384	28.164004	26.120391	25.016347	32.069777	NaN	23.704230
2010-09-03_10:57:16.17000_-0700	NaN	NaN	NaN	38.839020	NaN	-8.761972	0.299829	0.403465	0.347728	-2.313380	-1.706887	NaN	24.618212	26.274703	25.328843	26.432164	27.218689	NaN	23.697787
2010-09-03_10:57:16.18000_-0700	NaN	NaN	NaN	38.753842	NaN	-8.954005	0.330310	0.454848	0.390402	-2.309435	-2.271787	NaN	25.565484	25.802008	25.565484	25.880823	26.038414	NaN	23.697787
2010-09-03_10:57:16.19000_-0700	NaN	NaN	NaN	38.661566	NaN	-8.460205	0.388660	0.424367	0.429592	-2.335204	-2.319720	NaN	24.611789	25.637930	24.611789	25.322430	26.268302	NaN	23.697787
2010-09-03_10:57:16.20000_-0700	NaN	NaN	NaN	38.899355	NaN	-8.076138	0.291120	0.462686	0.301570	-2.202515	-2.335260	NaN	25.795601	25.795601	25.716772	26.425765	27.448010	NaN	23.697787
2010-09-03_10:57:16.21000_-0700	NaN	NaN	NaN	38.821275	NaN	-9.200906	0.349470	0.770113	0.307667	-2.153453	-2.369969	NaN	25.719976	26.035212	25.246730	25.325637	26.743732	NaN	23.694565
2010-09-03_10:57:16.22000_-0700	NaN	NaN	NaN	38.874511	NaN	-10.353107	0.310279	0.979999	0.360791	-1.923914	-2.370724	NaN	25.480206	25.874417	25.716772	25.795601	26.189551	NaN	23.704230
2010-09-03_10:57:16.23000_-0700	NaN	NaN	NaN	38.615428	NaN	-12.410609	0.342502	1.344034	0.399982	-1.351664	-2.276189	NaN	25.249937	25.880823	24.855207	25.328843	24.776222	NaN	23.697787
2010-09-03_10:57:16.24000_-0700	NaN	NaN	NaN	38.672213	NaN	-13.507944	0.339890	1.609658	0.345115	-0.497314	0.383591	NaN	25.328843	27.297271	25.486617	25.644339	23.114482	NaN	23.697787
2010-09-03_10:57:16.25000_-0700	NaN	NaN	NaN	38.672213	NaN	-13.919444	0.378209	0.285894	0.366888	-1.283563	11.398295	NaN	25.559074	25.322430	25.401324	25.795601	27.055098	NaN	23.694565
2010-09-03_10:57:16.26000_-0700	NaN	NaN	NaN	38.640271	NaN	-13.617677	0.314634	0.342502	0.480104	-2.251254	-2.300886	NaN	25.483412	26.113988	25.167809	26.271502	26.192752	NaN	23.701009
2010-09-03_10:57:16.27000_-0700	NaN	NaN	NaN	38.714802	NaN	-13.425643	0.230157	0.476620	0.288507	-2.172458	-2.337823	NaN	25.246730	26.901038	25.009930	25.641134	26.113988	NaN	23.701009
2010-09-03_10:57:16.28000_-0700	NaN	NaN	NaN	38.572838	NaN	-12.739809	0.306796	0.598546	0.389531	-2.083203	-2.351076	NaN	25.486617	26.117190	24.776222	25.644339	26.195953	NaN	23.707452
2010-09-03_10:57:16.29000_-0700	NaN	NaN	NaN	38.583486	NaN	-11.724775	0.323343	0.682152	0.356437	-2.106745	-2.367585	NaN	23.985645	26.117190	25.486617	26.274703	26.274703	NaN	23.694565
2010-09-03_10:57:16.30000_-0700	NaN	NaN	NaN	38.516053	NaN	-10.407974	0.361662	0.755307	0.414787	-1.956099	-2.373918	NaN	25.332050	26.435363	25.253144	25.174225	28.007113	NaN	23.694565
