2010-09-03_16:51:41.00000_-0700	NaN	NaN	NaN	38.682860	NaN	18.918295	-0.396017	0.303312	0.271089	-0.745004	12.665650	NaN	23.694344	26.142359	26.221118	24.169140	26.536023	NaN	24.989700
2010-09-03_16:51:41.01000_-0700	NaN	NaN	NaN	39.098104	NaN	18.534228	-1.125827	0.339019	0.323343	-0.733448	14.093110	NaN	22.905187	26.853926	25.909216	23.143041	26.932567	NaN	24.992922
2010-09-03_16:51:41.02000_-0700	NaN	NaN	NaN	39.307501	NaN	17.409460	-1.801640	0.312892	0.339019	-1.087939	15.163992	NaN	23.295086	27.004788	25.902794	23.611938	26.847516	NaN	24.992922
2010-09-03_16:51:41.03000_-0700	NaN	NaN	NaN	39.488505	NaN	18.589095	-2.024589	0.350340	0.323343	-24.808237	9.167459	NaN	24.646681	25.830406	26.617924	24.409581	26.853926	NaN	24.989700
2010-09-03_16:51:41.04000_-0700	NaN	NaN	NaN	39.481406	NaN	18.424494	-0.696476	0.415658	0.460073	-24.912369	8.669449	NaN	25.666320	26.847516	26.847516	24.798244	26.690192	NaN	24.983257
2010-09-03_16:51:41.05000_-0700	NaN	NaN	NaN	39.690803	NaN	19.576696	0.298087	0.459203	0.359920	-5.488347	12.988432	NaN	23.618391	27.011196	25.672746	23.697570	27.404144	NaN	24.992922
2010-09-03_16:51:41.06000_-0700	NaN	NaN	NaN	40.177029	NaN	20.289964	0.373855	0.259767	0.365146	-5.495704	13.219708	NaN	23.697570	27.011196	25.988014	24.330522	26.775271	NaN	24.989700
2010-09-03_16:51:41.07000_-0700	NaN	NaN	NaN	40.301247	NaN	27.312907	0.179645	0.346857	0.387789	-1.206013	14.575316	NaN	23.542427	26.778477	26.542438	23.542427	26.778477	NaN	24.992922
2010-09-03_16:51:41.08000_-0700	NaN	NaN	NaN	40.585174	NaN	33.101349	-0.409951	0.342502	0.360791	-0.761643	13.530553	NaN	24.241781	26.844310	25.426515	23.608711	25.741945	NaN	24.992922
2010-09-03_16:51:41.09000_-0700	NaN	NaN	NaN	40.929436	NaN	34.308418	-1.417576	0.302441	0.333793	-0.711628	11.605290	NaN	22.908419	26.699810	25.754795	24.096488	26.463732	NaN	24.992922
2010-09-03_16:51:41.10000_-0700	NaN	NaN	NaN	41.326934	NaN	30.961546	-2.579347	0.439172	0.293732	-1.618637	11.817135	NaN	22.663979	26.221118	25.432944	23.852662	27.950533	NaN	24.989700
2010-09-03_16:51:41.11000_-0700	NaN	NaN	NaN	41.564723	NaN	26.105838	-2.635955	0.350340	0.302441	-24.651905	8.392230	NaN	25.199453	26.696604	26.303073	23.301545	26.853926	NaN	24.996144
2010-09-03_16:51:41.12000_-0700	NaN	NaN	NaN	42.022555	NaN	22.182866	-1.330487	0.249317	0.072525	-24.969347	8.441840	NaN	25.751583	29.989562	26.539230	25.593897	27.089811	NaN	24.992922
2010-09-03_16:51:41.13000_-0700	NaN	NaN	NaN	42.423602	NaN	19.247495	-0.143457	0.251929	0.345115	-22.929695	8.859682	NaN	23.453538	26.139150	25.745158	24.561220	26.690192	NaN	24.989700
2010-09-03_16:51:41.14000_-0700	NaN	NaN	NaN	42.760766	NaN	17.903260	0.265864	0.319859	0.280669	-7.629634	12.562311	NaN	23.931801	26.850721	26.693398	23.060539	26.929363	NaN	24.989700
2010-09-03_16:51:41.15000_-0700	NaN	NaN	NaN	43.119224	NaN	16.696192	0.217093	0.318988	0.366888	-7.880078	13.245337	NaN	24.169140	26.457316	26.142359	23.773509	25.906005	NaN	25.002587
2010-09-03_16:51:41.16000_-0700	NaN	NaN	NaN	43.456387	NaN	19.604129	0.312892	0.250187	0.452235	-5.809808	13.718341	NaN	23.697570	26.853926	25.672746	24.014152	26.224327	NaN	24.989700
2010-09-03_16:51:41.17000_-0700	NaN	NaN	NaN	43.765157	NaN	22.457200	-0.375986	0.319859	0.333793	-0.753446	13.330027	NaN	23.767058	26.214700	26.293446	23.767058	25.978381	NaN	24.992922
2010-09-03_16:51:41.18000_-0700	NaN	NaN	NaN	44.162655	NaN	24.926203	-1.326132	0.297216	0.281540	-0.780850	13.911368	NaN	23.608711	25.820770	26.135940	23.291857	27.394540	NaN	24.992922
2010-09-03_16:51:41.19000_-0700	NaN	NaN	NaN	44.503367	NaN	25.173104	-2.494000	0.267605	0.393014	-11.520116	10.071074	NaN	24.719249	26.060377	26.768860	23.215840	27.162008	NaN	24.989700
2010-09-03_16:51:41.20000_-0700	NaN	NaN	NaN	44.897315	NaN	24.240369	-1.782480	0.361662	0.264122	-24.881492	6.156384	NaN	24.801463	26.614717	26.221118	23.852662	26.772066	NaN	24.989700
2010-09-03_16:51:41.21000_-0700	NaN	NaN	NaN	45.195438	NaN	21.085531	-0.852366	0.299829	0.342502	-24.994006	6.407440	NaN	25.360485	26.935772	27.093015	25.044801	26.542438	NaN	24.992922
2010-09-03_16:51:41.22000_-0700	NaN	NaN	NaN	45.536150	NaN	17.327159	0.338148	0.367758	0.442655	-8.336416	10.340051	NaN	24.324078	26.139150	26.611510	23.691117	26.296655	NaN	24.992922
2010-09-03_16:51:41.23000_-0700	NaN	NaN	NaN	45.954942	NaN	18.589095	0.446139	0.284152	0.371242	-8.633993	11.013561	NaN	23.773509	26.772066	26.142359	24.327300	26.693398	NaN	24.989700
2010-09-03_16:51:41.24000_-0700	NaN	NaN	NaN	46.363087	NaN	18.397061	0.291120	0.402594	0.313763	-8.333460	10.657099	NaN	23.691117	26.847516	26.060377	23.928577	27.397741	NaN	24.992922
2010-09-03_16:51:41.25000_-0700	NaN	NaN	NaN	46.757035	NaN	20.015630	0.190096	0.298087	0.348599	-0.705584	12.903863	NaN	23.621618	26.699810	25.912428	23.700796	27.407345	NaN	24.992922
2010-09-03_16:51:41.26000_-0700	NaN	NaN	NaN	47.292946	NaN	21.853666	-0.619837	0.350340	0.319859	-0.750019	13.625457	NaN	23.304774	25.991225	25.360485	24.096488	26.621130	NaN	24.992922
2010-09-03_16:51:41.27000_-0700	NaN	NaN	NaN	47.715286	NaN	22.621800	-1.988011	0.331181	0.269347	-1.306623	12.348713	NaN	22.584627	26.614717	25.590683	23.773509	27.165211	NaN	24.996144
2010-09-03_16:51:41.28000_-0700	NaN	NaN	NaN	47.974369	NaN	21.935966	-2.177866	0.340761	0.387789	-24.717124	8.852319	NaN	24.952976	26.293446	26.293446	23.054078	26.608304	NaN	24.983257
2010-09-03_16:51:41.29000_-0700	NaN	NaN	NaN	48.347023	NaN	18.506794	-1.273008	0.290249	-0.788791	-24.924856	6.310120	NaN	25.275152	30.220731	27.636559	25.117308	26.457316	NaN	24.992922
2010-09-03_16:51:41.30000_-0700	NaN	NaN	NaN	48.975209	NaN	16.394425	-0.188744	0.339890	0.278056	-23.813215	6.961939	NaN	25.669533	26.142359	27.086608	23.852662	26.614717	NaN	24.989700
2010-09-03_16:51:41.31000_-0700	NaN	NaN	NaN	49.358510	NaN	14.364356	0.271960	0.400852	0.442655	-8.538522	9.374434	NaN	24.245004	26.611510	26.296655	24.324078	26.611510	NaN	24.986478
2010-09-03_16:51:41.32000_-0700	NaN	NaN	NaN	49.756006	NaN	9.782983	0.339890	0.316376	0.340761	-7.805078	11.014128	NaN	23.852662	26.772066	25.827194	24.169140	26.536023	NaN	24.996144
2010-09-03_16:51:41.33000_-0700	NaN	NaN	NaN	50.164150	NaN	5.860011	0.269347	0.278056	0.409561	-7.581952	12.028703	NaN	23.377548	26.536023	25.748370	23.219070	25.275152	NaN	24.989700
2010-09-03_16:51:41.34000_-0700	NaN	NaN	NaN	50.575843	NaN	4.625510	0.228415	0.369500	0.312021	-7.121936	12.245704	NaN	23.928577	26.139150	25.508606	23.770284	26.690192	NaN	24.989700
2010-09-03_16:51:41.35000_-0700	NaN	NaN	NaN	50.895260	NaN	5.009577	-0.023274	0.358179	0.337277	-0.806107	9.493498	NaN	22.502027	26.296655	26.139150	22.978022	26.532816	NaN	24.986478
2010-09-03_16:51:41.36000_-0700	NaN	NaN	NaN	51.317599	NaN	8.987415	-0.878493	0.304183	0.359920	-0.852700	3.231585	NaN	23.139811	26.063588	26.063588	23.060539	26.457316	NaN	24.989700
2010-09-03_16:51:41.37000_-0700	NaN	NaN	NaN	51.530544	NaN	11.648452	-1.900922	0.406078	0.319859	-6.826838	4.539321	NaN	24.728907	26.227537	25.754795	24.649901	27.407345	NaN	24.996144
2010-09-03_16:51:41.38000_-0700	NaN	NaN	NaN	51.818019	NaN	13.294454	-0.941197	0.310279	0.360791	-25.012193	3.425979	NaN	25.035149	27.004788	26.454109	23.532745	26.690192	NaN	24.989700
2010-09-03_16:51:41.39000_-0700	NaN	NaN	NaN	52.020316	NaN	13.952855	0.382564	0.310279	0.380822	-5.913921	8.064699	NaN	23.295086	26.532816	25.587470	22.898723	27.162008	NaN	24.989700
2010-09-03_16:51:41.40000_-0700	NaN	NaN	NaN	52.400067	NaN	14.309489	0.226673	0.397369	0.358179	-6.076448	7.022281	NaN	24.330522	25.909216	26.145569	24.093264	27.011196	NaN	24.992922
2010-09-03_16:51:41.41000_-0700	NaN	NaN	NaN	52.662698	NaN	11.511285	0.246704	0.311150	0.354695	-5.585119	9.011269	NaN	24.007703	26.926158	25.587470	24.245004	26.296655	NaN	24.992922
2010-09-03_16:51:41.42000_-0700	NaN	NaN	NaN	52.900486	NaN	6.490979	0.397369	0.281540	0.319859	-4.665408	10.954397	NaN	23.931801	25.984803	25.748370	24.327300	26.693398	NaN	24.986478
2010-09-03_16:51:41.43000_-0700	NaN	NaN	NaN	53.195059	NaN	4.131709	-0.025886	0.373855	0.279798	-0.819767	9.898958	NaN	23.374319	26.847516	26.296655	22.819410	28.025797	NaN	24.992922
2010-09-03_16:51:41.44000_-0700	NaN	NaN	NaN	53.308629	NaN	2.952075	-0.337667	0.395627	0.387789	-0.798933	11.170390	NaN	23.371090	26.765655	25.978381	23.450310	27.551632	NaN	24.992922
2010-09-03_16:51:41.45000_-0700	NaN	NaN	NaN	53.659987	NaN	6.490979	-1.017836	0.300699	0.319859	-0.578396	12.513860	NaN	23.456767	26.142359	26.063588	24.722468	27.558033	NaN	24.999365
2010-09-03_16:51:41.46000_-0700	NaN	NaN	NaN	53.741616	NaN	10.331650	-1.839088	0.309408	0.220577	-15.050033	8.447583	NaN	24.962630	25.278368	26.539230	23.618391	26.460524	NaN	24.999365
2010-09-03_16:51:41.47000_-0700	NaN	NaN	NaN	53.826794	NaN	14.336922	-0.355085	0.375596	0.434817	-24.079553	7.233856	NaN	26.214700	27.001584	27.315975	23.687891	25.268721	NaN	24.996144
2010-09-03_16:51:41.48000_-0700	NaN	NaN	NaN	54.245584	NaN	16.970526	0.372984	0.290249	0.379951	-4.684126	11.578348	NaN	23.773509	26.536023	25.748370	24.248227	27.636559	NaN	24.992922
2010-09-03_16:51:41.49000_-0700	NaN	NaN	NaN	54.302369	NaN	15.543990	0.219706	0.319859	0.298958	-4.121032	12.733189	NaN	24.010928	26.614717	26.142359	24.169140	27.086608	NaN	24.992922
2010-09-03_16:51:41.50000_-0700	NaN	NaN	NaN	54.557902	NaN	12.937820	0.377338	0.328568	0.350340	-2.630679	2.498055	NaN	24.406360	26.378597	25.432944	25.827194	26.457316	NaN	24.992922
2010-09-03_16:51:41.51000_-0700	NaN	NaN	NaN	54.646629	NaN	10.221917	0.125649	0.296345	0.361662	-0.793380	2.414043	NaN	23.532745	26.611510	25.587470	23.611938	27.004788	NaN	24.989700
2010-09-03_16:51:41.52000_-0700	NaN	NaN	NaN	54.912809	NaN	7.725480	-0.332442	0.333793	0.361662	-0.765495	4.313439	NaN	23.773509	26.536023	25.906005	24.169140	26.772066	NaN	24.992922
2010-09-03_16:51:41.53000_-0700	NaN	NaN	NaN	55.029928	NaN	4.707810	0.190967	0.198805	0.366017	-3.466001	3.291030	NaN	24.093264	26.145569	25.909216	23.143041	26.775271	NaN	24.986478
2010-09-03_16:51:41.54000_-0700	NaN	NaN	NaN	55.210931	NaN	0.455638	0.391273	0.205772	0.386047	-2.095888	2.826673	NaN	23.770284	25.350840	25.981592	24.007703	27.004788	NaN	24.989700
2010-09-03_16:51:41.55000_-0700	NaN	NaN	NaN	55.313854	NaN	-1.382397	0.131746	0.303312	0.271960	-0.478234	3.849757	NaN	24.090040	26.693398	26.536023	24.564441	25.984803	NaN	24.989700
