2010-09-03_16:11:19.00000_-0700	NaN	NaN	NaN	39.591428	NaN	19.658996	-0.153908	0.322472	0.275443	-0.788956	3.524362	NaN	35.026851	25.736132	25.499576	30.755001	27.153009	NaN	24.664306
2010-09-03_16:11:19.01000_-0700	NaN	NaN	NaN	39.573683	NaN	20.070497	-0.445658	0.356437	0.398240	-0.756007	5.797117	NaN	35.181490	26.445097	25.183985	31.300779	28.252128	NaN	24.657862
2010-09-03_16:11:19.02000_-0700	NaN	NaN	NaN	39.807923	NaN	20.948364	-1.020448	0.391273	0.398240	-0.731801	3.867856	NaN	35.567873	26.208892	25.183985	30.988981	27.938351	NaN	24.664306
2010-09-03_16:11:19.03000_-0700	NaN	NaN	NaN	40.010221	NaN	21.689065	-1.743290	0.426979	0.305054	-0.710261	4.231671	NaN	35.178341	26.048150	25.496364	31.687074	27.464102	NaN	24.661084
2010-09-03_16:11:19.04000_-0700	NaN	NaN	NaN	40.212519	NaN	20.043063	-3.465915	0.345986	0.390402	-2.901069	2.998711	NaN	34.181777	26.451508	25.269329	30.293061	27.473698	NaN	24.661084
2010-09-03_16:11:19.05000_-0700	NaN	NaN	NaN	40.734236	NaN	18.808562	-3.107108	0.301570	0.347728	-24.436294	-0.890056	NaN	34.094840	25.654082	25.732922	31.141731	28.248935	NaN	24.664306
2010-09-03_16:11:19.06000_-0700	NaN	NaN	NaN	40.947181	NaN	19.960763	-1.873924	0.285894	0.330310	-24.809855	-1.205916	NaN	34.478927	24.861751	25.414273	32.306407	27.696490	NaN	24.664306
2010-09-03_16:11:19.07000_-0700	NaN	NaN	NaN	40.904592	NaN	21.003231	-0.622450	0.359920	0.369500	-24.685372	-1.140249	NaN	35.178341	25.890562	26.284434	30.907824	28.170509	NaN	24.661084
2010-09-03_16:11:19.08000_-0700	NaN	NaN	NaN	41.216912	NaN	19.933330	0.319859	0.260638	0.371242	-4.294726	3.976895	NaN	34.949514	25.499576	25.262902	31.066949	27.231601	NaN	24.661084
2010-09-03_16:11:19.09000_-0700	NaN	NaN	NaN	41.536330	NaN	17.958127	-0.010210	0.317246	0.393014	0.210887	4.860879	NaN	35.258791	26.130132	25.736132	31.534496	28.330540	NaN	24.664306
